Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI_14,MACD_Line,MACD_Signal,MACD_Histogram
2017-06-05,35.90187454223633,36.02315778162842,35.79225732763157,35.99750178019711,101326800,34.3501416015625,29.223548135757447,44.40228253628017,0.46807145433165687,0.5507350374013162,-0.08266358306965937
2017-06-06,36.02315139770508,36.34035119605848,35.866884347183934,35.89487141328196,106499600,34.41725776672363,29.278171577453612,46.832342683805194,0.451799984918118,0.5309480269046766,-0.07914804198655856
2017-06-07,36.237728118896484,36.38000163994286,36.030149069391214,36.156097987765065,84278400,34.48755073547363,29.333545808792113,71.69495401717339,0.45102019621431566,0.5149624607666043,-0.06394226455228869
2017-06-08,36.14910125732422,36.277377686214315,36.01148987468374,36.20974108841562,85003200,34.542506256103515,29.389454765319826,62.38642865884112,0.4381994702814751,0.4996098626695785,-0.06141039238810342
2017-06-09,34.74734878540039,36.195739679712474,34.05697518866929,36.195739679712474,259530800,34.567940139770506,29.437963819503786,36.73599169673516,0.3113403058184474,0.46195595129935235,-0.15061564548090495
2017-06-12,33.91703796386719,34.07330500841383,33.23832316586471,33.991674882454085,289229200,34.57765037536621,29.48326469421387,26.20771137162592,0.1421655637855821,0.3979978737965983,-0.2558323100110162
2017-06-13,34.18991470336914,34.3904969275817,33.854055764326404,34.322860349608284,136661600,34.59407241821289,29.53045916557312,31.01616437223531,0.029769074873534862,0.32435211401198566,-0.2945830391384508
2017-06-14,33.85639572143555,34.40216480385266,33.548523792553745,34.40216480385266,126124800,34.60363815307617,29.576710844039916,29.5090591303792,-0.08523560388557883,0.24243457043247277,-0.32767017431805157
2017-06-15,33.65347671508789,33.697791934681774,33.16835104501716,33.42724203838024,128661600,34.6041748046875,29.622085943222046,26.4036913973747,-0.19055490992816004,0.1558366743603462,-0.34639158428850625
2017-06-16,33.182350158691406,33.7024633017393,33.166021997616426,33.534533788120235,201444400,34.59877311706543,29.66604881286621,24.297170293943623,-0.3084812150594942,0.06297309647637811,-0.37145431153587233
2017-06-19,34.131614685058594,34.22491083580309,33.50654649004962,33.50654649004962,130165600,34.6140291595459,29.71464294433594,35.941731845783494,-0.3216333584002271,-0.013948194498942933,-0.3076851639012842
2017-06-20,33.8214111328125,34.25522844012242,33.80508653098776,34.25522844012242,99600400,34.624567642211915,29.76096128463745,35.37181183522338,-0.35301798930618844,-0.08176215346039205,-0.2712558358457964
2017-06-21,34.02199172973633,34.068641581530706,33.72811688140548,33.940361606864215,85063200,34.639907684326175,29.807132062911986,36.4277879608339,-0.3575833591866697,-0.1369263946056476,-0.22065696458102213
2017-06-22,33.96601867675781,34.21557830911251,33.847066533355175,33.99867143871686,76425200,34.66128234863281,29.85305748939514,30.28101570803058,-0.3615502787416105,-0.1818511714328402,-0.1796991073087703
2017-06-23,34.11761474609375,34.32286268030912,33.844730229312084,33.84939592569432,141757600,34.684899215698245,29.89898160934448,34.08219230295404,-0.34844489931492717,-0.21516991700925758,-0.1332749823056696
2017-06-26,34.01032257080078,34.58407856247755,33.907698622011,34.32518762216985,102769600,34.70985427856445,29.947636585235596,31.998154955112327,-0.3427651898237727,-0.24068897157216063,-0.10207621825161206
2017-06-27,33.52286148071289,34.08962431247457,33.497205491474574,33.82140195973156,99047600,34.72143653869629,29.996603832244872,26.849445898136864,-0.37329490393516096,-0.2672101580447607,-0.10608474589040023
2017-06-28,34.01266860961914,34.07797414052324,33.38993143778645,33.70013448902317,88329600,34.74574165344238,30.045362529754637,32.94859671097379,-0.3538871892785167,-0.2845455642915119,-0.0693416249870048
2017-06-29,33.51121139526367,33.84940507616945,33.18468373790895,33.75144677896303,125997600,34.762433166503904,30.08872631072998,38.47829889876707,-0.3746510972963577,-0.30256667089248107,-0.07208442640387663
2017-06-30,33.59050369262695,33.80974514896936,33.53452601476821,33.69079302837997,92096400,34.772534408569335,30.128091773986817,46.46099984537365,-0.3803242767537611,-0.3181181920647371,-0.062206084689024
2017-07-03,33.46921920776367,33.88904287824399,33.375926640493965,33.7910846149458,57111200,34.780999984741214,30.162479076385498,41.92367145793363,-0.39011001128351097,-0.3325165559084919,-0.05759345537501909
2017-07-05,33.60683822631836,33.77010205306818,33.2873073397591,33.51354562785689,86278400,34.7858536529541,30.198302268981934,47.074956584879914,-0.3823530438505074,-0.342483853496895,-0.039869190353612416
2017-07-06,33.28963088989258,33.46922283819472,33.21499753975794,33.35727103355091,96515200,34.78022834777832,30.23408106803894,45.846665400954855,-0.39722263701416693,-0.3534316102003494,-0.043791026813817524
2017-07-07,33.62782669067383,33.76077237304979,33.32928612123947,33.32928612123947,76806800,34.78531578063965,30.27156232833862,55.24431307353149,-0.3773672670713566,-0.35821874157455086,-0.019148525496805735
2017-07-10,33.833072662353516,34.04065169534821,33.43890489479543,33.611500097071286,84362400,34.79399719238281,30.310092830657958,45.739028929152056,-0.34113768584745685,-0.35480253042913207,0.013664844581675217
2017-07-11,33.94269943237305,34.0173363629937,33.67448052558511,33.756110664706135,79127200,34.80552131652832,30.347940464019775,51.8362330742567,-0.3001199219143871,-0.3438660087261831,0.04374608681179604
2017-07-12,33.99168395996094,34.09430441209656,33.77710810004718,34.02200210220971,99538000,34.80441390991211,30.388230400085448,49.5190835166405,-0.2606557294878513,-0.3272239528785168,0.06656822339066548
2017-07-13,34.46513366699219,34.633063135723724,33.92169574163644,33.935689270883515,100797600,34.80845512390137,30.430692024230957,56.99330601005274,-0.18899798694619108,-0.29957875969205167,0.11058077274586059
2017-07-14,34.76134490966797,34.828985056681574,34.36251502882896,34.51178529538644,80528400,34.820511169433594,30.47439311981201,58.66828440397133,-0.10707267087307315,-0.261077541928256,0.15400487105518285
2017-07-17,34.88263702392578,35.19517116828959,34.651736578842495,34.710045347218646,95174000,34.8374552154541,30.517711248397827,61.70221258773896,-0.03199024408441886,-0.21526008235948857,0.1832698382750697
2017-07-18,35.00392150878906,35.01558397465777,34.67505918927003,34.798673497931524,71475200,34.84553604125976,30.56367212295532,72.03330098575003,0.03687469585685932,-0.164833126716219,0.20170782257307832
2017-07-19,35.223148345947266,35.31644091616812,34.973585204337155,35.097199461377336,83692000,34.83918724060059,30.609728231430054,69.58465617609156,0.10789666491912442,-0.11028716838915031,0.21818383330827473
2017-07-20,35.06455993652344,35.391091173270546,35.02957609921132,35.33511347468639,68974800,34.825113983154296,30.655601148605346,78.26830666872152,0.1496601389036769,-0.05829770693058488,0.2079578458342618
2017-07-21,35.048221588134766,35.08787110783511,34.72402510692991,34.98291607817144,105010400,34.81410522460938,30.700840167999267,77.150083837781,0.17937193672491958,-0.010763778199483987,0.19013571492440356
2017-07-24,35.47270965576172,35.554343327842105,34.96192444555747,35.12052609331501,85972800,34.805428924560545,30.74814408302307,83.52831824397394,0.23446858215937993,0.038282693872288796,0.19618588828709113
2017-07-25,35.62430953979492,35.88086586383691,35.40506810509223,35.40506810509223,75415600,34.789755249023436,30.795239639282226,83.60503654903874,0.2870569010162711,0.08803753530108527,0.19901936571518586
2017-07-26,35.7922477722168,35.90186495755719,35.698951628789686,35.76659177763484,63124000,34.779306182861326,30.842979259490967,93.86753468368109,0.33838405369260016,0.13810683897938825,0.20027721471321192
2017-07-27,35.115867614746094,35.91586566536392,34.35552265338078,35.85988797367008,129905200,34.756402587890626,30.885047578811644,73.31873923226739,0.32078515443915734,0.17464250207134208,0.14614265236781526
2017-07-28,34.86863708496094,35.03889766086149,34.79633479487512,34.959598604566345,68854800,34.75290405273437,30.925592136383056,66.01732087036251,0.2836190782384804,0.19643781730476978,0.08718126093371065
2017-07-31,34.68904113769531,35.06221856753329,34.54910227066886,34.9619256652248,79383600,34.73513153076172,30.964042224884032,61.29927612649709,0.23694148908869295,0.20453855166155444,0.03240293742713851
2017-08-01,34.996917724609375,35.03656725350583,34.61441240944362,34.77534515306605,141474400,34.72109085083008,31.00444585800171,64.11250329361008,0.2222304961002166,0.20807694054928688,0.01415355555092973
2017-08-02,36.65055847167969,37.25930214198869,36.42198910134957,37.149681375232625,279747200,34.73578483581543,31.05236989021301,73.0447801539172,0.3400866096664146,0.23447887437271242,0.10560773529370215
2017-08-03,36.28437042236328,36.6668756775211,36.156090461420554,36.629557223631636,108389200,34.74404113769531,31.098555040359496,65.82637650136758,0.3993368074190613,0.2674504609819822,0.13188634643707908
2017-08-04,36.475616455078125,36.71118249124963,36.312352689469996,36.40098311603577,82239600,34.75826858520508,31.14578845024109,66.31608642106514,0.45646314949404143,0.30525299868439404,0.1512101508096474
2017-08-07,37.04005432128906,37.065710316789556,36.54093150245734,36.6318930212529,87481200,34.78131217956543,31.19624670982361,69.11942332242964,0.5410447783446131,0.35241135461643786,0.1886334237281752
2017-08-08,37.33626937866211,37.744430739639704,36.91411448330111,36.99108248129447,144823600,34.811492919921875,31.248255052566527,69.55954634049885,0.6247763750026536,0.406884358693681,0.2178920163089726
2017-08-09,37.564842224121094,37.613823157884966,37.1100345201064,37.145018359305624,104526000,34.84596549987793,31.301935501098633,72.84719733739732,0.7014918258681888,0.4658058521285826,0.2356859737396062
2017-08-10,36.36833190917969,37.46415678002234,36.20676716140817,37.44074025289066,163217200,34.86075256347656,31.348425407409668,59.92277611438723,0.6581541987063417,0.5042755214441345,0.15387867726220728
2017-08-11,36.87408447265625,37.12931168108011,36.54393440344078,36.66803410047157,105028400,34.88369560241699,31.396753787994385,60.40647817869494,0.6570448184015234,0.5348293808356123,0.12221543756591113
2017-08-14,37.429019927978516,37.51331438843795,37.171452528558326,37.30492024631031,88490800,34.90714828491211,31.450917072296143,62.644189959781826,0.6929563109701604,0.5664547668625219,0.12650154410763848
2017-08-15,37.83879470825195,37.979283133641594,37.49693275136996,37.61869224499559,117862000,34.94588668823242,31.508406238555906,63.86858181607617,0.7458837441899604,0.6023405623280096,0.1435431818619508
2017-08-16,37.68659210205078,38.05186698732974,37.49927064033191,37.918402812874604,110686400,34.97915550231934,31.56600875854492,68.75297058852993,0.7667094883069225,0.6352143475237921,0.1314951407831304
2017-08-17,36.96306610107422,37.630397683396566,36.95838208205472,37.58590843486046,111762400,34.99366226196289,31.62020072937012,64.28576632459774,0.7165713505621696,0.6514857481314676,0.06508560243070194
2017-08-18,36.8787727355957,37.34707461160327,36.69613528978154,36.963067216191455,109712400,35.00825569152832,31.676329698562622,65.13254636974423,0.6623990214583202,0.6536684027968382,0.008730618661481948
2017-08-21,36.81086730957031,36.970088218486254,36.3191489537121,36.87876950358224,105474000,35.04952606201172,31.73200407028198,62.96567143830948,0.6069906496118733,0.6443328521598453,-0.03734220254797194
2017-08-22,37.41263198852539,37.46414547438141,37.000527674536556,37.04969736467046,86418400,35.11943794250488,31.79206335067749,56.41117145173288,0.6046662796817301,0.6363995376642223,-0.03173325798249216
2017-08-23,37.45946502685547,37.574200269537975,37.2019011458808,37.24639039453034,77596400,35.18482894897461,31.85350161552429,60.44719831240801,0.599690377185226,0.629057705568423,-0.029367328383197
2017-08-24,37.293216705322266,37.63741883133582,37.12462776307646,37.564829047509946,79275600,35.253565368652346,31.9122931098938,57.30134213418344,0.575695825338471,0.6183853295224326,-0.04268950418396167
2017-08-25,37.431365966796875,37.595270895142015,37.29321778239593,37.382192701863595,101920400,35.329123153686524,31.971023712158203,53.78248185087184,0.5613564927517984,0.6069795621683058,-0.0456230694165074
2017-08-28,37.808345794677734,37.93244548481785,37.44775141087278,37.496924671522244,103864000,35.42164306640625,32.03184736251831,54.493014609776644,0.5737972128324884,0.6003430923011424,-0.026545879468653943
2017-08-29,38.14553451538086,38.19470421716438,37.46415435064211,37.48757087625533,118067600,35.50192146301269,32.097930126190185,55.41482022690133,0.6039034616944434,0.6010551661798026,0.0028482955146408306
2017-08-30,38.24855422973633,38.374994154539614,38.07528126262268,38.353921429215646,109078400,35.59046432495117,32.16378792762757,72.0240111315563,0.628826984749189,0.6066095298936799,0.022217454855509078
2017-08-31,38.40074920654297,38.5225086800375,38.278989733048434,38.31645473610204,107140400,35.678039474487306,32.23355201721191,69.49755334220666,0.6533287518478872,0.6159533742845213,0.03737537756336584
2017-09-01,38.412471771240234,38.6208660156494,38.31412878124654,38.58808501898483,66364400,35.76696853637695,32.30175580024719,64.58347003839809,0.666015084486844,0.6259657163249859,0.04004936816185811
2017-09-05,37.951194763183594,38.459302007846865,37.595284240396424,38.342226507061945,117874000,35.84364013671875,32.364322881698605,51.64168892543896,0.63156757711414,0.6270860884828167,0.00448148863132336
2017-09-06,37.911380767822266,38.16426421986953,37.585911093706414,38.098702240397266,86606800,35.92166130065918,32.42673715591431,53.394658828924214,0.5942053927663693,0.6205099493395272,-0.02630455657315789
2017-09-07,37.75917434692383,37.98864481049311,37.548439957700715,37.95352003038304,87714000,36.0063875579834,32.4882631778717,64.52965806098564,0.5460196319348611,0.6056118858585939,-0.059592253923732796
2017-09-08,37.14337158203125,37.73342948681792,37.11995505458365,37.6655272737966,114446000,36.06900161743164,32.54477906227112,54.044485079317695,0.45292094198216404,0.575073697083308,-0.12215275510114398
2017-09-11,37.81538009643555,37.94416383919976,37.43839690735853,37.5812291360861,126323200,36.15508499145508,32.604574041366575,62.96075356617969,0.42842639753315837,0.5457442371732781,-0.11731783964011977
2017-09-12,37.665523529052734,38.39139293343629,37.17614888065187,38.07528770862343,286856000,36.23658538818359,32.66427886009216,53.693678835923414,0.39239879297382174,0.5150751483333869,-0.12267635535956511
2017-09-13,37.3821907043457,37.45478048638923,36.97477041463821,37.43370418948148,179629600,36.31484481811523,32.7219194316864,48.94428259476024,0.337098207453856,0.47947976015748073,-0.14238155270362474
2017-09-14,37.06141662597656,37.32366457882766,37.0169273683621,37.227665392926355,95042800,36.383936386108395,32.77821054458618,46.96145526116033,0.26434114750473015,0.43645203762693063,-0.1721108901222005
2017-09-15,37.43605422973633,37.69127790229874,36.99584930982327,37.10590053980153,196458400,36.466864852905275,32.8365020275116,50.05786813598682,0.2342109390410343,0.3960038179097514,-0.16179287886871713
2017-09-18,37.15272903442383,37.58122568121449,36.99584833415508,37.489906957987614,113077600,36.53736289978028,32.89446392059326,41.71607159038547,0.1853341397463666,0.35386988227707444,-0.16853574253070785
2017-09-19,37.166778564453125,37.41029754848057,37.098876362342715,37.34941601604376,83242400,36.604037017822264,32.95368710517883,36.53343298654157,0.14604904138682429,0.3123057140990244,-0.16625667271220013
2017-09-20,36.54392623901367,37.05671361845995,36.01942702919996,36.97241916639808,211805600,36.65606155395508,33.0093219089508,29.481370326969767,0.06391951623945857,0.26262847452711124,-0.19870895828765267
2017-09-21,35.916412353515625,36.480716973414104,35.766555895623476,36.480716973414104,150046800,36.694556121826174,33.06273268699646,23.166516963189423,-0.051213493089399265,0.19986008100380914,-0.2510735740932084
2017-09-22,35.5651969909668,35.65417551864514,35.25377571695348,35.48324270780402,186581600,36.71655738830567,33.113416042327884,21.3476943676267,-0.1688509681447954,0.12611787117408824,-0.2949688393188836
2017-09-25,35.25141525268555,35.55112808946584,34.92594567651668,35.12029133320152,177549200,36.726358795166014,33.16128156661987,22.00078965629379,-0.2841238753799331,0.04406952186328397,-0.32819339724321706
2017-09-26,35.85786819458008,36.0405056082632,35.518350108777305,35.539422832004014,146640000,36.7458634185791,33.21091895103454,30.94297435113164,-0.3228215153089806,-0.029308685571168946,-0.2935128297378117
2017-09-27,36.113101959228516,36.22783721712528,35.951537223386595,36.012418760289435,102016800,36.76804702758789,33.25971633911133,35.010733713587015,-0.3291007731696425,-0.08926710309086366,-0.23983367007877882
2017-09-28,35.89065933227539,36.124810295337134,35.754851344956364,36.03349156265746,88022000,36.78139724731445,33.30815315246582,37.71242852321345,-0.3480146944622149,-0.14101662136513393,-0.20699807309708096
2017-09-29,36.087345123291016,36.08968891954171,35.59094622712271,35.874270463226026,105199200,36.8018529510498,33.35538785934448,31.30703904528461,-0.3431772797305115,-0.18144875303820945,-0.16172852669230203
2017-10-02,36.01476287841797,36.164619367764445,35.75953915908516,36.120130108404304,74795200,36.82118377685547,33.40225965499878,31.839336988936665,-0.3412664668709766,-0.2134122958047629,-0.12785417106621372
2017-10-03,36.17162322998047,36.314455395037044,36.0381590999635,36.06157204184547,64921200,36.835162048339846,33.449187202453615,36.300861897036846,-0.323367238245325,-0.23540328429287533,-0.08796395395244966
2017-10-04,35.9374885559082,36.02646706455702,35.69865714773526,35.9726133438349,80655200,36.84142562866211,33.49477066993713,37.02691302077325,-0.3243359392395888,-0.25318981528221807,-0.07114612395737074
2017-10-05,36.38471221923828,36.39642048010087,36.07095083613456,36.101388026945784,85135200,36.85327491760254,33.54181547164917,38.06474243769352,-0.2857227952031849,-0.2596964112664114,-0.02602638393677348
2017-10-06,36.36363983154297,36.40812907951876,36.19036685860031,36.28636959656285,69630400,36.87823036193848,33.58839645385742,40.4747717638261,-0.2538952198887827,-0.2585361729908857,0.004640953102102996
2017-10-09,36.490081787109375,36.69847598168016,36.40813110147716,36.48305754470832,65051600,36.91065925598144,33.63548241615295,42.047270216714935,-0.2159791547979708,-0.2500247693523027,0.034045614554331916
2017-10-10,36.50413131713867,36.99584973645066,36.31681341726736,36.5415963262569,62468000,36.94696105957031,33.68352905273437,49.45421975188763,-0.18269077485498997,-0.2365579704528402,0.05386719559785022
2017-10-11,36.65632629394531,36.75700947197267,36.46900484821087,36.52051833510933,67622400,36.98014923095703,33.732070722579955,61.669197467434486,-0.14238727931560646,-0.21772383222539343,0.07533655290978697
2017-10-12,36.527549743652344,36.84833541539355,36.46432798407981,36.609504008759714,64500400,36.977689056396486,33.77911277770996,66.32249933034241,-0.11946059275608434,-0.19807118433153162,0.07861059157544728
2017-10-13,36.75935363769531,36.82725583136698,36.62354567749253,36.69847211282474,65576800,36.987188720703124,33.82789205551148,76.3077787228152,-0.08164523603786478,-0.17478599467279826,0.09314075863493348
2017-10-16,37.43605422973633,37.46415119982103,36.91389504992971,36.97243278617943,96486000,37.00639747619629,33.88008950233459,76.87460699382103,0.002894423844779226,-0.13924991096928277,0.142144334814062
2017-10-17,37.57420349121094,37.667862442712256,37.28385502498088,37.41263876294018,75989200,37.01708045959472,33.93402995109558,75.91415600495255,0.0801166691258075,-0.09537659495026471,0.17549326407607221
2017-10-18,37.40793991088867,37.63038608500716,37.37047848885796,37.56248033516302,65496800,37.01851387023926,33.98675753593445,77.4577239992931,0.12644222618209255,-0.05101283072379326,0.1774550569058858
2017-10-19,36.522865295410156,36.78043277741604,36.29808237735054,36.70316253281427,170336800,36.99767433166504,34.03521005630493,56.309457360913854,0.09069199841101039,-0.022671864896832532,0.11336386330784293
2017-10-20,36.586082458496094,36.93730885009765,36.518180261511354,36.67037693539485,95896400,37.00202934265137,34.08329642295838,58.29932726728657,0.06669199822785998,-0.004799092271894028,0.07149109049975401
2017-10-23,36.567344665527344,36.92325502459659,36.41046399538357,36.735933594935986,87937200,36.99589454650879,34.12978582382202,55.98880937370826,0.045633803793670324,0.005287486941218842,0.040346316852451485
2017-10-24,36.78510665893555,36.860033086685576,36.57436871186674,36.595441434715895,71028800,36.98301628112793,34.17611515045166,62.8916557397974,0.04598650217216971,0.013427289987409016,0.03255921218476069
2017-10-25,36.62355041503906,36.89048235124755,36.356618478830576,36.74062588833858,84828400,36.95871139526367,34.22149792671203,53.97824893506704,0.032851092531984705,0.017312050496324154,0.01553904203566055
2017-10-26,36.857704162597656,36.95604713889952,36.710187911714776,36.815555131119616,68002000,36.94213363647461,34.26731142044068,57.684019924961014,0.04086437717717928,0.02202251583249518,0.0188418613446841
2017-10-27,38.178314208984375,38.30709794975649,37.1597561180759,37.29790432505869,177816800,36.96643859863281,34.32030611038208,69.14508144100307,0.1520247107029462,0.04802295480658539,0.10400175589636082
2017-10-30,39.03764724731445,39.35375246363459,38.335194386923035,38.37499962026868,178803200,37.00961608886719,34.37784031867981,74.10882305109948,0.3059344484522839,0.0996052535357251,0.20632919491655882
2017-10-31,39.58086013793945,39.72369230666484,39.089145471485466,39.31392829819054,144187200,37.06501594543457,34.43698048591614,75.90214170599941,0.4663657904031595,0.172957360909212,0.2934084294939475
2017-11-01,39.07745361328125,39.79161475661711,38.7777406699895,39.77522247442673,134551200,37.09831237792969,34.49361516952515,71.17866905941442,0.5465873664272394,0.2476833620128175,0.2989040044144219
2017-11-02,39.36310958862305,39.45442830052889,38.700462085158875,39.00954300106132,165573600,37.13638526916504,34.5519209766388,71.43420597292207,0.6259974839499804,0.3233461864002501,0.30265129754973036
2017-11-03,40.39103698730469,40.8031413538152,40.067907548091114,40.74226339588994,237594400,37.19834167480469,34.61511202812195,72.99575904638806,0.7630794199785882,0.4112928331159177,0.3517865868626705
2017-11-06,40.800804138183594,40.974077132087565,40.20840250453117,40.360599196993,140105200,37.265730438232424,34.68025939941406,74.09105357238475,0.8944717132907272,0.5079286091508796,0.3865431041398476
2017-11-07,40.931922912597656,41.03494989197255,40.64860229217628,40.72118850777416,97446000,37.32820198059082,34.74618957519531,76.45023910813896,0.9976806007302343,0.6058790074667506,0.39180159326348374
2017-11-08,41.266761779785156,41.266761779785156,40.81953263960085,40.896802876349426,97638000,37.39062652587891,34.81158525466919,88.81251404459314,1.0938834780071431,0.7034799015748292,0.39040357643231394
2017-11-09,41.182472229003906,41.23398572633403,40.5408973086215,41.002174988348465,117930400,37.44930488586426,34.876490116119385,87.47645505870994,1.1500662413041454,0.7927971695206926,0.3572690717834528
2017-11-10,41.046165466308594,41.213011824384324,40.9521698412286,41.14956280531854,100582000,37.50221321105957,34.94070187568664,85.83091631754216,1.170104433856821,0.8682586223879183,0.30184581146890266
2017-11-13,40.88168716430664,41.00623302934456,40.7477395816972,40.77124028992138,67928400,37.5515975189209,35.00446131706238,83.05477168410063,1.1593485727756416,0.9264766124654631,0.23287196031017854
2017-11-14,40.263641357421875,40.76652550456512,40.22604167138977,40.66312816082855,99130000,37.59784645080566,35.06545428276062,77.35616788660167,1.0884068671311908,0.9588626633986087,0.12954420373258213
2017-11-15,39.73256301879883,40.02395523471581,39.568068858887536,39.94170636190828,116632400,37.634270095825194,35.115234756469725,70.6822312078638,0.9780570380651099,0.962701538331909,0.015355499733200939
2017-11-16,40.20726013183594,40.388201963904784,40.019265218563824,40.226056396028895,94550000,37.683231811523434,35.16764309883118,66.61937996510366,0.9183222460981781,0.9538256798851629,-0.03550343378698473
2017-11-17,39.98400115966797,40.27539335981598,39.86415618944036,40.19314449145943,87598000,37.74004440307617,35.21829916000366,58.65343495474127,0.8432464398417636,0.9317098318764832,-0.08846339203471953
2017-11-20,39.94404983520508,40.0803460031453,39.84535335201456,40.01689698334308,65049600,37.782617797851564,35.26735626220703,53.65763143700567,0.7716297174348057,0.8996938089881478,-0.12806409155334209
2017-11-21,40.6866340637207,40.81822939595705,40.13205117379335,40.13205117379335,100525200,37.843040008544925,35.31869239807129,65.46100013414485,0.7659637369982946,0.8729477945901772,-0.10698405759188268
2017-11-22,41.114315032958984,41.123713161114964,40.66547821731747,40.73832536406179,102355600,37.91768249511719,35.371577177047726,66.37857956313132,0.7869126474559494,0.8557407651633318,-0.0688281177073824
2017-11-24,41.11667251586914,41.241218358528606,41.041473131627356,41.14722271393037,56106800,37.99878761291504,35.42337044715882,58.39767751710474,0.7945460073064297,0.8435018135919514,-0.048955806285521763
2017-11-27,40.909881591796875,41.14252567446985,40.73363705253974,41.13547617975591,82867200,38.06826416015625,35.4744781589508,51.324566507191214,0.7749757624506657,0.8297966033636943,-0.054820840913028634
2017-11-28,40.670169830322266,41.09315362956257,40.38582721481281,40.95920971599045,105715200,38.13861297607422,35.52302848815918,46.90311498331436,0.7316890111503156,0.8101750849210186,-0.07848607377070305
2017-11-29,39.82654571533203,40.63492085073014,39.281364735969824,40.56677457294833,166665600,38.1918083190918,35.56535147666931,34.791341380293815,0.6221389032530951,0.772567848587434,-0.15042894533433893
2017-11-30,40.38348388671875,40.451630169999916,39.58215817795214,40.049791205071166,166108800,38.2685994720459,35.609890098571775,42.32849076561992,0.5736472608430603,0.7327837310385593,-0.15913647019549904
2017-12-01,40.195491790771484,40.3411860801524,39.596259841606546,39.93699845247975,159037200,38.354181060791014,35.653674602508545,41.912502312019235,0.5141214221175474,0.6890512692543569,-0.17492984713680948
2017-12-04,39.901756286621094,40.56443375483458,39.861807962801805,40.53153492429495,130169600,38.4409122467041,35.695560703277586,40.90711189487941,0.4381935433306623,0.638879724069618,-0.20068618073895572
2017-12-05,39.86416244506836,40.30594987913818,39.57277019919403,39.727866245499925,109400800,38.53316719055176,35.73612071037292,45.84568073139441,0.37071329146971266,0.5852464375496369,-0.21453314607992424
2017-12-06,39.71610641479492,39.99574824150857,39.11687802692654,39.36126880478112,114240000,38.61033195495605,35.77546427726745,49.8140485180779,0.3018087579218687,0.5285589016240833,-0.22675014370221458
2017-12-07,39.78895950317383,40.052150138856916,39.692611650574314,39.72080962276793,102693200,38.68384910583496,35.81584566116333,44.801301677635664,0.25019595084854984,0.4728863114689766,-0.22269036062042674
2017-12-08,39.80070495605469,40.18374413234362,39.671461863957795,40.06389916876704,93420800,38.762050018310546,35.85613480567932,47.59555721022587,0.20784428968645585,0.4198779071124724,-0.21203361742601656
2017-12-11,40.5761833190918,40.6278819926097,39.66441062508892,39.7607584789817,141095200,38.85182678222656,35.89998779296875,56.95088783110152,0.23415571471983299,0.3827334686339446,-0.1485777539141116
2017-12-12,40.348236083984375,40.51038158135894,40.29184014451717,40.453982056188565,77636800,38.93849624633789,35.94263134002686,45.804122043672436,0.2339178128460233,0.35297033747636036,-0.11905252463033705
2017-12-13,40.4821891784668,40.78062729439513,40.41874015213793,40.53623648978949,95273600,39.024707565307615,35.98269277572632,41.546355568524774,0.24175140936689843,0.330726551854468,-0.08897514248756955
2017-12-14,40.47043991088867,40.684284111707655,40.33649236124257,40.5127368724377,81906000,39.11536659240723,36.02365938186645,41.379355968083374,0.2441965772118735,0.31342055692594906,-0.06922397971407557
2017-12-15,40.88168716430664,40.92868499505035,40.526849418631315,40.80179049347188,160677200,39.20530609130859,36.0657299041748,49.64334555477596,0.2761354887338783,0.3059635432875349,-0.029828054553656613
2017-12-18,41.45741271972656,41.640706743362294,41.09082467245511,41.09552553056745,117684400,39.30718154907227,36.11119009017944,59.17823669480121,0.34393883421927285,0.3135586014738825,0.030380232745390368
2017-12-19,41.01561737060547,41.21536256623707,40.909871390560745,41.1307650650606,109745600,39.39769226074219,36.15423219680786,65.29623988128421,0.3578986487383986,0.3224266109267857,0.0354720378116129
2017-12-20,40.97096633911133,41.222406587813175,40.712473012686104,41.09315992460056,93902400,39.48702896118164,36.197655010223386,58.704673579686435,0.3611953026300583,0.3301803492674402,0.03101495336261806
2017-12-21,41.126060485839844,41.36340534622586,40.91221990935264,40.92866752952714,83799600,39.57642364501953,36.24222497940063,63.923893847739755,0.3720341479807274,0.33855110901009766,0.033483038970629764
2017-12-22,41.126060485839844,41.22240832845787,41.00621553072923,41.04851248463776,65397600,39.66839385986328,36.28626066207886,70.08445704931,0.37628641544372243,0.34609817029682266,0.030188245146899773
2017-12-26,40.08270263671875,40.29419461173564,39.87355571191482,40.1367499484313,132742000,39.73486083984375,36.32500991821289,52.69559521983436,0.292098974176362,0.33529833107273055,-0.04319935689636856
2017-12-27,40.089752197265625,40.132049158058315,39.88060885781537,39.972255858569895,85992800,39.78793479919434,36.36403827667236,54.774846272267006,0.22337374753842454,0.31291341436586934,-0.0895396668274448
2017-12-28,40.20254135131836,40.38348668842954,40.06154433279219,40.18374150980133,65920800,39.84050155639648,36.40192337036133,55.23179165870447,0.17598105237572526,0.2855269419678405,-0.10954588959211525
2017-12-29,39.7678108215332,40.08740101449584,39.765462185551755,40.070953391218126,103999600,39.88769897460938,36.43736768722534,49.62411586803821,0.10216518282235398,0.2488545901387432,-0.14668940731638921
